feature_signature,feature_set,league,validation_season,train_seasons,train_matches,validation_matches,base_feature_count,log_loss,brier_score,accuracy,baseline_log_loss,baseline_brier_score,log_loss_delta,brier_delta,selected_groups
adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5,opponent_adjusted_form,netherlands,2024-25,2020-21;2021-22;2022-23;2023-24,1156,303,24,0.9921645045880049,0.5932303691836223,0.5313531353135313,0.9733297625102274,0.5815499995050698,0.018834742077777467,0.01168036967855246,opponent_adjusted_form
adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5,opponent_adjusted_form,portugal,2024-25,2020-21;2021-22;2022-23;2023-24,781,219,24,0.9813789388789326,0.5837592266931281,0.4931506849315068,0.9784602195399043,0.5819002973102524,0.0029187193390283195,0.0018589293828756848,opponent_adjusted_form
adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5,opponent_adjusted_form,scotland,2024-25,2020-21;2021-22;2022-23;2023-24,894,227,24,0.973711179920988,0.5785518300181826,0.5594713656387665,0.9708563441267432,0.5766148793072842,0.0028548357942448366,0.0019369507108983886,opponent_adjusted_form
adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5,opponent_adjusted_form,turkey,2024-25,2020-21;2021-22;2022-23;2023-24,1295,269,24,0.9469915381009962,0.5604000523198394,0.5613382899628253,0.9536273475763217,0.5662048951342988,-0.006635809475325494,-0.005804842814459477,opponent_adjusted_form
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,belgium,2022-23,2020-21;2021-22,569,304,7,0.9802118150957838,0.5816519074885522,0.5230263157894737,0.9758098098409258,0.5785987465121714,0.00440200525485801,0.0030531609763808643,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,netherlands,2022-23,2020-21;2021-22,562,288,7,0.9449362673823892,0.561340368310362,0.5625,0.9424312896770637,0.55917490524905,0.0025049777053255395,0.002165463061312045,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,portugal,2022-23,2020-21;2021-22,477,240,7,0.9230567727459998,0.5369245273522154,0.575,0.9264125568843918,0.5413254644388367,-0.003355784138391993,-0.004400937086621259,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,scotland,2022-23,2020-21;2021-22,456,226,7,0.8888563999842931,0.5190247713287123,0.6150442477876106,0.8922513432577722,0.5209108259524217,-0.003394943273479112,-0.0018860546237093878,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,turkey,2022-23,2020-21;2021-22,679,277,7,1.0068335992569017,0.6007050698092351,0.5234657039711191,1.0109009899979697,0.6040234982906969,-0.004067390741067989,-0.0033184284814617993,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,belgium,2023-24,2020-21;2021-22;2022-23,873,312,7,1.0033632267368313,0.5989737512493962,0.5064102564102564,1.0013902654798221,0.5968977069661953,0.001972961257009187,0.002076044283200962,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,netherlands,2023-24,2020-21;2021-22;2022-23,850,306,7,0.92396276730371,0.5471401450276208,0.5588235294117647,0.9362458767235576,0.5558519147774328,-0.012283109419847671,-0.008711769749812026,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,portugal,2023-24,2020-21;2021-22;2022-23,717,64,7,0.8471021443058538,0.4889675419297447,0.671875,0.8504730910418652,0.4909985983368065,-0.0033709467360113488,-0.0020310564070618042,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,scotland,2023-24,2020-21;2021-22;2022-23,682,212,7,0.9471763658831075,0.5594401342703689,0.5518867924528302,0.9470891943684686,0.5599571691785574,8.717151463888406e-05,-0.0005170349081885517,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,turkey,2023-24,2020-21;2021-22;2022-23,956,339,7,0.984255991184682,0.5848783349476538,0.5073746312684366,0.9877503766288129,0.5866877376266167,-0.003494385444130943,-0.0018094026789629014,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,belgium,2024-25,2020-21;2021-22;2022-23;2023-24,1185,309,7,1.02018888178092,0.6109965173132857,0.5048543689320388,1.0210319063819453,0.6110196844727422,-0.0008430246010253661,-2.316715945649417e-05,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,netherlands,2024-25,2020-21;2021-22;2022-23;2023-24,1156,303,7,0.9818920629445559,0.5844175687442648,0.528052805280528,0.9733297625102274,0.5815499995050698,0.008562300434328485,0.002867569239194956,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,portugal,2024-25,2020-21;2021-22;2022-23;2023-24,781,219,7,0.9765559723730188,0.5806931036728414,0.4931506849315068,0.9784602195399043,0.5819002973102524,-0.00190424716688542,-0.0012071936374109526,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,scotland,2024-25,2020-21;2021-22;2022-23;2023-24,894,227,7,0.981907484083321,0.582515662323741,0.5374449339207048,0.9708563441267432,0.5766148793072842,0.011051139956577805,0.005900783016456801,lineup_continuity
mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|replacement_quality|retained_starters,lineup_continuity,turkey,2024-25,2020-21;2021-22;2022-23;2023-24,1295,269,7,0.9416927617582634,0.5571611870103297,0.5762081784386617,0.9536273475763217,0.5662048951342988,-0.011934585818058285,-0.009043708123969152,lineup_continuity
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,belgium,2022-23,2020-21;2021-22,569,304,20,0.9982072597904222,0.591879272663121,0.5131578947368421,0.9758098098409258,0.5785987465121714,0.02239744994949644,0.013280526150949656,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,netherlands,2022-23,2020-21;2021-22,562,288,20,0.9505669673530767,0.5663438871757126,0.5416666666666666,0.9424312896770637,0.55917490524905,0.008135677676012976,0.007168981926662599,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,portugal,2022-23,2020-21;2021-22,477,240,20,0.9476706467056689,0.5537152869028079,0.5708333333333333,0.9264125568843918,0.5413254644388367,0.021258089821277082,0.012389822463971245,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,scotland,2022-23,2020-21;2021-22,456,226,20,0.8978343939295867,0.523480205654054,0.5707964601769911,0.8922513432577722,0.5209108259524217,0.005583050671814527,0.0025693797016322906,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,turkey,2022-23,2020-21;2021-22,679,277,20,0.9991445336494239,0.5953304324276789,0.5342960288808665,1.0109009899979697,0.6040234982906969,-0.01175645634854583,-0.00869306586301799,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,belgium,2023-24,2020-21;2021-22;2022-23,873,312,20,1.0062070591941608,0.6024630376044016,0.4935897435897436,1.0013902654798221,0.5968977069661953,0.00481679371433863,0.005565330638206301,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,netherlands,2023-24,2020-21;2021-22;2022-23,850,306,20,0.9171741913308479,0.5445036851456038,0.5522875816993464,0.9362458767235576,0.5558519147774328,-0.01907168539270976,-0.011348229631829021,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,portugal,2023-24,2020-21;2021-22;2022-23,717,64,20,0.8821304848629163,0.5101960741657496,0.609375,0.8504730910418652,0.4909985983368065,0.03165739382105115,0.019197475828943156,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,scotland,2023-24,2020-21;2021-22;2022-23,682,212,20,0.958549682131722,0.5641267763115106,0.5660377358490566,0.9470891943684686,0.5599571691785574,0.011460487763253369,0.004169607132953224,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,turkey,2023-24,2020-21;2021-22;2022-23,956,339,20,1.0361076984151654,0.6202838851830563,0.49262536873156343,0.9877503766288129,0.5866877376266167,0.048357321786352436,0.03359614755643958,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,belgium,2024-25,2020-21;2021-22;2022-23;2023-24,1185,309,20,1.030251469383692,0.6184626983513222,0.4854368932038835,1.0210319063819453,0.6110196844727422,0.009219563001746645,0.007443013878579929,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,netherlands,2024-25,2020-21;2021-22;2022-23;2023-24,1156,303,20,0.9937474439217856,0.5926711802549969,0.5148514851485149,0.9733297625102274,0.5815499995050698,0.020417681411558197,0.011121180749927073,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,portugal,2024-25,2020-21;2021-22;2022-23;2023-24,781,219,20,1.0094598195717897,0.6002051730472283,0.4977168949771689,0.9784602195399043,0.5819002973102524,0.0309996000318854,0.018304875736975923,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,scotland,2024-25,2020-21;2021-22;2022-23;2023-24,894,227,20,0.9815515604513858,0.5837833107715812,0.5242290748898678,0.9708563441267432,0.5766148793072842,0.010695216324642653,0.00716843146429702,position_and_distribution
adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,position_and_distribution,turkey,2024-25,2020-21;2021-22;2022-23;2023-24,1295,269,20,0.9430442950432666,0.5580438840695312,0.5687732342007435,0.9536273475763217,0.5662048951342988,-0.010583052533055137,-0.008161011064767631,position_and_distribution
defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5,recency,belgium,2022-23,2020-21;2021-22,569,304,17,0.978890150563975,0.5792570404260369,0.5361842105263158,0.9758098098409258,0.5785987465121714,0.003080340723049191,0.0006582939138655153,recency
