seed,step,action,feature,feature_count,equal_league_log_loss_delta,leagues_improved,worst_league_log_loss_delta,accepted
legacy_player_form,5,add,key_passes_per90_lineup_mean_ewm,6,-0.002948411405045803,3,0.0027729238931617495,False
legacy_player_form,5,add,adjusted_rating_lineup_mean_ewm,6,-0.0028952184116127987,3,0.003083576345560557,False
legacy_player_form,5,add,fwd_rating_mean_5,6,-0.002885681103945714,3,0.0013998985442882361,False
legacy_player_form,5,add,shots_per90_sum_5,6,-0.002826177152276932,3,0.002125903275091545,False
legacy_player_form,5,add,rating_lineup_mean_ewm,6,-0.0028094686308356653,3,0.001976993200855981,False
legacy_player_form,5,remove,missing_regular_starters,4,-0.0028068476184401224,3,0.002200648673762129,False
legacy_player_form,5,add,defensive_actions_per90_lineup_mean_3,6,-0.002802761117082464,2,0.0015979289739587177,False
legacy_player_form,5,add,retained_starters,6,-0.0027910118881724786,3,0.002705964418005413,False
legacy_player_form,5,add,adjusted_defensive_actions_lineup_mean_3,6,-0.002778198338922344,2,0.0021875995034670304,False
legacy_player_form,5,add,fwd_count,6,-0.002738555409577881,3,0.00329121398624288,False
legacy_player_form,5,add,adjusted_defensive_actions_lineup_mean_ewm,6,-0.002738398397203512,2,0.0021080259540182666,False
legacy_player_form,5,add,defensive_actions_per90_lineup_mean_ewm,6,-0.002715217189538843,3,0.0022235287402880832,False
legacy_player_form,5,add,adjusted_key_passes_lineup_mean_3,6,-0.0026869225554528196,3,0.0026505337422457753,False
legacy_player_form,5,add,key_passes_per90_lineup_mean_1,6,-0.0026618164755676022,4,0.006710249443094618,False
legacy_player_form,5,add,shots_per90_lineup_mean_3,6,-0.0026596980058055442,3,0.0025739465493563873,False
legacy_player_form,5,add,key_passes_per90_lineup_mean_trend_1_5,6,-0.0026558715780682584,4,0.006729841220544985,False
legacy_player_form,5,add,rating_lineup_mean_std_5,6,-0.002628739898251098,3,0.0026349531238012425,False
legacy_player_form,5,add,adjusted_rating_lineup_mean_std_5,6,-0.00260543989751687,3,0.0024433516503317154,False
legacy_player_form,5,add,new_starters,6,-0.0025927264682200414,3,0.002702844804140403,False
legacy_player_form,5,add,adjusted_defensive_actions_lineup_mean_5,6,-0.002547199466530192,2,0.003430019925141914,False
legacy_player_form,5,add,mid_count,6,-0.0024829260963042275,3,0.0016856845836172862,False
legacy_player_form,5,add,def_rating_mean_5,6,-0.00246254920239386,3,0.0009043851272094727,False
legacy_player_form,5,add,adjusted_defensive_actions_lineup_mean_std_5,6,-0.0024170165766394637,3,0.0031711562521501424,False
legacy_player_form,5,add,defensive_actions_per90_sum_5,6,-0.00241119231435325,2,0.003300910888218711,False
legacy_player_form,5,add,adjusted_shots_lineup_mean_3,6,-0.0023908813605421518,3,0.0022248085052452016,False
legacy_player_form,5,add,gk_rating_mean_5,6,-0.0023480776261210145,3,0.0010198173055956383,False
legacy_player_form,5,add,adjusted_shots_lineup_mean_5,6,-0.002312094169259282,3,0.0017861699086605398,False
legacy_player_form,5,add,adjusted_key_passes_lineup_mean_ewm,6,-0.002171019263955909,3,0.006521223065324211,False
legacy_player_form,5,add,adjusted_rating_lineup_mean_3,6,-0.0021652446876249563,3,0.0026336153051176314,False
legacy_player_form,5,add,mid_adjusted_key_passes_5,6,-0.0021034728080576936,3,0.0022837464565079735,False
legacy_player_form,5,add,adjusted_rating_lineup_mean_5,6,-0.002065920433490076,3,0.0032512031395020013,False
legacy_player_form,5,add,def_count,6,-0.0018480804327216439,3,0.004148413619623814,False
legacy_player_form,5,add,rating_mean_5,6,-0.0017782107776975974,2,0.0019062735050843216,False
legacy_player_form,5,add,adjusted_key_passes_lineup_mean_5,6,-0.001566436066803556,2,0.004600196514611854,False
legacy_player_form,5,add,rating_lineup_mean_3,6,-0.0015500286326715074,3,0.0019707931570570603,False
legacy_player_form,5,remove,key_passes_per90_sum_5,4,-0.0011707413023364088,3,0.002316624764199471,False
legacy_player_form,5,add,adjusted_defensive_actions_lineup_std_across_starters_5,6,2.0802258742902424e-05,2,0.005744982574310553,False
legacy_player_form,5,add,opponent_elo_rating,6,0.0001692839291896897,2,0.00960972627352974,False
legacy_player_form,5,add,elo_difference,6,0.00016930329807351985,2,0.009609742234038432,False
legacy_player_form,5,add,elo_rating,6,0.00016933050827303565,2,0.009609889471147381,False
legacy_player_form,5,add,defence_goal_rate_ewm,6,0.0001708221446834024,2,0.004635759973297349,False
legacy_player_form,5,add,attack_goal_rate_ewm,6,0.0003171215872919575,2,0.005404482892569007,False
legacy_player_form,5,add,elo_expected_result,6,0.001057758695274269,3,0.011537785818948931,False
legacy_player_form,5,add,expected_goals_strength,6,0.002956905323504633,1,0.009565663375350919,False
legacy_player_form,5,add,prior_team_matches,6,0.03909065425727494,1,0.12272658046277951,False
legacy_player_form,6,remove,starters_without_history,3,-0.005013150275788525,5,-0.0016262310520286372,False
legacy_player_form,6,add,mean_pairwise_prior_minutes,5,-0.004848090931745519,3,0.0009505197854249303,False
legacy_player_form,6,add,key_passes_per90_lineup_mean_3,5,-0.004818900914792179,5,-0.0004674800773272203,False
legacy_player_form,6,add,rating_lineup_mean_trend_1_5,5,-0.004734254199287702,5,-0.001175580980925628,False
legacy_player_form,6,add,mean_pairwise_prior_starts,5,-0.0047054539356553345,3,0.0009162887003346665,False
legacy_player_form,6,add,adjusted_rating_lineup_mean_trend_1_5,5,-0.00463473625890114,5,-0.0005624883074956122,False
legacy_player_form,6,add,mid_rating_mean_5,5,-0.004615190351129695,5,-0.0008523618790401422,False
legacy_player_form,6,add,rating_lineup_std_across_starters_5,5,-0.004598577800101866,5,-0.0007277647314789526,False
legacy_player_form,6,add,gk_count,5,-0.004576390109082307,5,-0.0008391752552836529,False
legacy_player_form,6,add,adjusted_key_passes_lineup_std_across_starters_5,5,-0.004539060910801673,5,-1.3070519642166545e-06,False
legacy_player_form,6,add,adjusted_shots_lineup_std_across_starters_5,5,-0.004536766786997282,5,-0.0009920968769887573,False
legacy_player_form,6,add,adjusted_rating_lineup_mean_1,5,-0.004516300712218602,5,-0.0006531573145507341,False
legacy_player_form,6,add,rating_lineup_min_5,5,-0.004385658709354057,5,-0.00017929496670787692,False
legacy_player_form,6,add,rating_lineup_mean_1,5,-0.004274026503950279,5,-0.000890201826288739,False
legacy_player_form,6,add,adjusted_shots_lineup_mean_trend_1_5,5,-0.0042491411855747115,5,-2.892688834399415e-05,False
legacy_player_form,6,add,shots_per90_lineup_mean_ewm,5,-0.0042142519397735615,4,0.00010073798256504674,False
legacy_player_form,6,add,defensive_actions_per90_lineup_mean_1,5,-0.004166898746118752,5,-0.0008255794138372075,False
legacy_player_form,6,add,adjusted_shots_lineup_mean_1,5,-0.004156843155967671,4,0.0005943472426321872,False
legacy_player_form,6,add,adjusted_defensive_actions_lineup_mean_1,5,-0.004131896571984539,5,-0.0006263155570001011,False
legacy_player_form,6,remove,recent_minutes_sum_5,3,-0.004108855827754753,5,-0.0007077287109307218,False
legacy_player_form,6,add,gk_saves_per90_5,5,-0.004069281117575962,5,-0.0007136209129938731,False
legacy_player_form,6,add,shots_per90_lineup_mean_trend_1_5,5,-0.004056860402279439,4,0.0004589700049963952,False
legacy_player_form,6,add,new_player_pairs,5,-0.0040433388323689815,4,6.773576537766335e-05,False
legacy_player_form,6,add,rating_lineup_max_5,5,-0.004028870462942513,4,0.001091828648161819,False
legacy_player_form,6,add,adjusted_key_passes_lineup_mean_std_5,5,-0.003943435354057656,5,-0.0005085380425395858,False
legacy_player_form,6,add,def_adjusted_defensive_actions_5,5,-0.003938870291686025,4,0.0008492816819679616,False
legacy_player_form,6,add,replacement_quality,5,-0.003907670476191916,5,-0.0004518578597252354,False
legacy_player_form,6,add,shots_per90_lineup_mean_1,5,-0.003893151377217663,3,0.0014588207855810165,False
legacy_player_form,6,add,adjusted_shots_lineup_mean_std_5,5,-0.003886846697395319,5,-0.00025892991636955465,False
legacy_player_form,6,add,adjusted_defensive_actions_lineup_mean_trend_1_5,5,-0.0038705654887022157,5,-0.00088372851273677,False
legacy_player_form,6,add,starters_without_full_window,5,-0.003848455029051734,4,0.0010844475615221505,False
legacy_player_form,6,add,defensive_actions_per90_lineup_mean_trend_1_5,5,-0.0038434083938748476,5,-0.0006288777410662361,False
legacy_player_form,6,add,adjusted_key_passes_lineup_mean_1,5,-0.003830800375521015,4,0.0019823106667722357,False
legacy_player_form,6,add,shots_per90_sum_5,5,-0.003811652209251104,4,0.0007386932283681702,False
legacy_player_form,6,add,fwd_adjusted_shots_5,5,-0.0038104184309618373,4,0.002058010783345221,False
legacy_player_form,6,add,adjusted_shots_lineup_mean_ewm,5,-0.0037994849471006064,4,0.0012269637443691472,False
legacy_player_form,6,add,rating_lineup_top3_mean_5,5,-0.003751844027794493,4,0.0013668540887772362,False
legacy_player_form,6,add,adjusted_rating_lineup_std_across_starters_5,5,-0.003747081676687758,4,0.00017432237985048893,False
legacy_player_form,6,add,fwd_rating_mean_5,5,-0.003711939449289536,5,-0.0001554631763669434,False
legacy_player_form,6,add,adjusted_key_passes_lineup_mean_trend_1_5,5,-0.003701573936700542,4,0.00426886185762454,False
legacy_player_form,6,add,key_passes_per90_lineup_mean_ewm,5,-0.0036993710502987833,3,0.0022697940995553,False
legacy_player_form,6,add,adjusted_rating_lineup_mean_ewm,5,-0.0035969398668647345,4,0.00100113966485893,False
legacy_player_form,6,add,defensive_actions_per90_lineup_mean_3,5,-0.0035218515058926146,4,0.0011356013528489584,False
legacy_player_form,6,add,adjusted_defensive_actions_lineup_mean_3,5,-0.003509609260564117,4,0.0011307918027168018,False
legacy_player_form,6,add,adjusted_key_passes_lineup_mean_3,5,-0.003478241983317698,4,0.0029966799100298314,False
legacy_player_form,6,add,shots_per90_lineup_mean_3,5,-0.003456304543874955,3,0.0009452260432825099,False
legacy_player_form,6,add,adjusted_defensive_actions_lineup_mean_ewm,5,-0.0034356576634526183,2,0.000701597168298207,False
legacy_player_form,6,add,key_passes_per90_lineup_mean_1,5,-0.0034162196471464678,4,0.004246415863785602,False
legacy_player_form,6,add,rating_lineup_mean_ewm,5,-0.003412450299226233,4,0.00023762150563721995,False
legacy_player_form,6,add,key_passes_per90_lineup_mean_trend_1_5,5,-0.0034102524903347974,4,0.004266305337682352,False
legacy_player_form,6,add,fwd_count,5,-0.0034072786775146023,3,0.0024584627305346274,False
legacy_player_form,6,add,defensive_actions_per90_lineup_mean_ewm,5,-0.00339285832876417,2,0.0005614463847436468,False
legacy_player_form,6,add,retained_starters,5,-0.0033414105174477847,4,0.001128280541866089,False
legacy_player_form,6,remove,missing_regular_starters,3,-0.003324002559089867,4,0.0002939340937859747,False
legacy_player_form,6,add,rating_lineup_mean_std_5,5,-0.0032964500723435377,3,0.002545653260425995,False
legacy_player_form,6,add,mid_count,5,-0.0032945058065396936,4,0.0003754106026030435,False
legacy_player_form,6,add,adjusted_rating_lineup_mean_std_5,5,-0.0032911648195975475,3,0.0023843448316978044,False
legacy_player_form,6,add,adjusted_defensive_actions_lineup_mean_5,5,-0.0032495403520329535,4,0.004022803762568805,False
legacy_player_form,6,add,adjusted_shots_lineup_mean_5,5,-0.003212279661622697,4,0.000835565055459675,False
legacy_player_form,6,add,new_starters,5,-0.0031910967341198583,4,0.0010907730155550466,False
legacy_player_form,6,add,adjusted_shots_lineup_mean_3,5,-0.003141898093691209,3,0.0011083973610666042,False
legacy_player_form,6,add,def_rating_mean_5,5,-0.0031323720373879205,4,0.0005087118300590721,False
legacy_player_form,6,add,gk_rating_mean_5,5,-0.003109467451659409,5,-0.0005771326763517326,False
legacy_player_form,6,add,adjusted_defensive_actions_lineup_mean_std_5,5,-0.0030956730229897422,2,0.0012405948608599227,False
legacy_player_form,6,add,defensive_actions_per90_sum_5,5,-0.0030793857162483063,4,0.004039205381809241,False
legacy_player_form,6,add,adjusted_key_passes_lineup_mean_ewm,5,-0.0029382419525261438,4,0.007138897638267805,False
legacy_player_form,6,add,adjusted_rating_lineup_mean_5,5,-0.002831115085237856,3,0.0012334377112026562,False
legacy_player_form,6,add,mid_adjusted_key_passes_5,5,-0.0028182228320509984,3,0.0012890857437384273,False
legacy_player_form,6,add,adjusted_rating_lineup_mean_3,5,-0.002766789416499704,4,0.0007047639472402834,False
legacy_player_form,6,add,def_count,5,-0.0026019723977848573,3,0.0018461016871164082,False
legacy_player_form,6,add,rating_mean_5,5,-0.002446209119946463,3,0.002623059656788218,False
legacy_player_form,6,add,adjusted_key_passes_lineup_mean_5,5,-0.0023560131295067956,3,0.0036742174451869225,False
legacy_player_form,6,add,rating_lineup_mean_3,5,-0.0021272639667321513,3,0.0002680829976062782,False
legacy_player_form,6,remove,key_passes_per90_sum_5,3,-0.0019272274985623339,5,-0.00011941280030192125,False
legacy_player_form,6,add,adjusted_defensive_actions_lineup_std_across_starters_5,5,-0.0008384559165564243,2,0.003262154915455673,False
legacy_player_form,6,add,elo_difference,5,-0.0007255906588209849,3,0.010138846916005861,False
legacy_player_form,6,add,opponent_elo_rating,5,-0.0007255650787668655,3,0.010139106099654627,False
legacy_player_form,6,add,elo_rating,5,-0.0007252031560605054,3,0.010140889437006972,False
legacy_player_form,6,add,defence_goal_rate_ewm,5,-0.0006135251557274124,2,0.005252148824876901,False
legacy_player_form,6,add,attack_goal_rate_ewm,5,-0.000544704483235936,2,0.006264889337818547,False
legacy_player_form,6,add,elo_expected_result,5,0.00020384506604373965,3,0.012007417472396753,False
legacy_player_form,6,add,expected_goals_strength,5,0.0020699814455683364,1,0.010198845202789242,False
legacy_player_form,6,add,prior_team_matches,5,0.041349311829964194,0,0.12269166604543491,False
