model,model_label,feature_set,validation_season,train_matches,validation_matches,validation_leagues,base_feature_count,model_column_count,log_loss,brier_score,accuracy,selected_groups
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,recency,2023-24,4078,1233,5,17,38,0.9866037053324404,0.5870401392548958,0.5271217778932904,recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,recency,2024-25,5311,1327,5,17,38,1.0171875724376287,0.6075442581619892,0.4980099041873383,recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength,2022-23,2743,1335,5,15,34,0.9334795423920464,0.548383732020939,0.5667578047130007,legacy_player_form|team_strength
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength,2023-24,4078,1233,5,15,34,0.9265068770066464,0.5453272397485973,0.5702949166756281,legacy_player_form|team_strength
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength,2024-25,5311,1327,5,15,34,0.9729709190602323,0.5780854351539686,0.5391601499016611,legacy_player_form|team_strength
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form,2022-23,2743,1335,5,31,66,0.9845534534693554,0.5856290035027827,0.528567953240662,legacy_player_form|opponent_adjusted_form
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form,2023-24,4078,1233,5,31,66,0.9695319292481995,0.5748764277415136,0.5333248892031907,legacy_player_form|opponent_adjusted_form
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form,2024-25,5311,1327,5,31,66,0.9946938387679986,0.5922937310161145,0.5141949056912045,legacy_player_form|opponent_adjusted_form
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity,2022-23,2743,1335,5,14,32,0.9798277216145863,0.5819818184412924,0.5398924111405741,legacy_player_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity,2023-24,4078,1233,5,14,32,0.9771608258622807,0.5797150415029214,0.5236541806870497,legacy_player_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity,2024-25,5311,1327,5,14,32,1.0055644521580303,0.5998437211312275,0.5014485496436348,legacy_player_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + position_and_distribution,2022-23,2743,1335,5,27,58,0.9760490897274948,0.5783782178309872,0.5444492216772403,legacy_player_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + position_and_distribution,2023-24,4078,1233,5,27,58,0.9708163647602739,0.5748204182647951,0.5444446878939526,legacy_player_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + position_and_distribution,2024-25,5311,1327,5,27,58,0.99516192805413,0.5927127271265993,0.5134877235418035,legacy_player_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + recency,2022-23,2743,1335,5,24,52,0.9849922166217816,0.5857705904885661,0.5216931343486026,legacy_player_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + recency,2023-24,4078,1233,5,24,52,0.981228203679591,0.5827950001602059,0.5243489312797444,legacy_player_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + recency,2024-25,5311,1327,5,24,52,1.010185901292153,0.6022109582248568,0.5031970008001194,legacy_player_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form,2022-23,2743,1335,5,32,68,0.9306020282657294,0.548060484515198,0.5726969510904404,team_strength|opponent_adjusted_form
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form,2023-24,4078,1233,5,32,68,0.9279050692421118,0.5465662787339364,0.5646331793578155,team_strength|opponent_adjusted_form
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form,2024-25,5311,1327,5,32,68,0.9749131183438065,0.5785293858735362,0.5370325975738341,team_strength|opponent_adjusted_form
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity,2022-23,2743,1335,5,15,34,0.9339245690490726,0.5494046827193588,0.5612877949268665,team_strength|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity,2023-24,4078,1233,5,15,34,0.937829373868659,0.5526878710205813,0.5676805630374305,team_strength|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity,2024-25,5311,1327,5,15,34,0.9741380379637554,0.5782149402497667,0.5325663167050201,team_strength|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + position_and_distribution,2022-23,2743,1335,5,28,60,0.9341484974930683,0.5496710654646176,0.5757392452476623,team_strength|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + position_and_distribution,2023-24,4078,1233,5,28,60,0.9356101892116401,0.5506523811089614,0.5777428099811109,team_strength|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + position_and_distribution,2024-25,5311,1327,5,28,60,0.96981009003848,0.5752174824643351,0.5325373723186189,team_strength|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + recency,2022-23,2743,1335,5,25,54,0.9301795636635383,0.5481003104405322,0.5681286904683838,team_strength|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + recency,2023-24,4078,1233,5,25,54,0.9287622936235801,0.5466713808810053,0.5688878438399005,team_strength|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + recency,2024-25,5311,1327,5,25,54,0.9770874884345119,0.5800469530570185,0.536119261577766,team_strength|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,31,66,1.0286332218652992,0.6180258854448248,0.49326708145639653,opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,31,66,1.0103582890467204,0.6040190029912267,0.5144649323995282,opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,31,66,1.044174280946373,0.6270713599814378,0.48058596265671205,opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,44,92,0.993766751406754,0.5920783688493791,0.5210325941046668,opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,44,92,0.980505978096225,0.5817178797215391,0.5376813790654913,opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,44,92,1.0066524997145423,0.6007701613758563,0.5160668754702014,opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + recency,2022-23,2743,1335,5,41,86,0.9879694712503199,0.5888527188051424,0.540928760286604,opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + recency,2023-24,4078,1233,5,41,86,0.9741558928871829,0.5783953934672578,0.5366979928469497,opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + recency,2024-25,5311,1327,5,41,86,1.0083126285115247,0.6016105627773889,0.5019744683755969,opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + position_and_distribution,2022-23,2743,1335,5,27,58,0.9945918181035347,0.5923088001029012,0.5262615635843707,lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + position_and_distribution,2023-24,4078,1233,5,27,58,0.9869242920316088,0.586180039976734,0.5406438007030822,lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + position_and_distribution,2024-25,5311,1327,5,27,58,1.0069780329512936,0.6007448869097327,0.5112228639851606,lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + recency,2022-23,2743,1335,5,24,52,0.9867597517042068,0.5874428752793079,0.5450074425905344,lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + recency,2023-24,4078,1233,5,24,52,0.9863541142043489,0.5862405196295274,0.5300161721829387,lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + recency,2024-25,5311,1327,5,24,52,1.016990748659676,0.6076076876382005,0.4952704871483176,lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,position_and_distribution + recency,2022-23,2743,1335,5,37,78,0.9847337290178968,0.584951144772872,0.5427274005781629,position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,position_and_distribution + recency,2023-24,4078,1233,5,37,78,0.9768273989563433,0.579304263149311,0.5279891567484077,position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,position_and_distribution + recency,2024-25,5311,1327,5,37,78,1.0051495137753788,0.5992724757620181,0.5179223680754087,position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form,2022-23,2743,1335,5,39,82,0.934056441914137,0.5492422770137662,0.5749893033049596,legacy_player_form|team_strength|opponent_adjusted_form
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form,2023-24,4078,1233,5,39,82,0.9254666510197435,0.5452137719330209,0.5649444946139315,legacy_player_form|team_strength|opponent_adjusted_form
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form,2024-25,5311,1327,5,39,82,0.9743951098058256,0.5788394072819918,0.5356099782070702,legacy_player_form|team_strength|opponent_adjusted_form
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity,2022-23,2743,1335,5,22,48,0.9339542579198042,0.5484544554039218,0.5655469807776632,legacy_player_form|team_strength|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity,2023-24,4078,1233,5,22,48,0.927660831009829,0.5457073722059056,0.569040983811783,legacy_player_form|team_strength|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity,2024-25,5311,1327,5,22,48,0.9743122093064912,0.578842016094329,0.533283599305892,legacy_player_form|team_strength|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + position_and_distribution,2022-23,2743,1335,5,35,74,0.9325906396791922,0.5482754440917076,0.5678146670481727,legacy_player_form|team_strength|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + position_and_distribution,2023-24,4078,1233,5,35,74,0.9300948002934628,0.547022582808471,0.5737984806610007,legacy_player_form|team_strength|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + position_and_distribution,2024-25,5311,1327,5,35,74,0.9696105064677288,0.5756207716794269,0.5336520624488418,legacy_player_form|team_strength|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + recency,2022-23,2743,1335,5,32,68,0.9335109227166958,0.5494604909945954,0.564694887417419,legacy_player_form|team_strength|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + recency,2023-24,4078,1233,5,32,68,0.9264243208667551,0.5450989397953228,0.5653615191618688,legacy_player_form|team_strength|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + recency,2024-25,5311,1327,5,32,68,0.9766023764082508,0.5801203521985803,0.5329122689978513,legacy_player_form|team_strength|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,38,80,0.9814785495199377,0.5834740815061267,0.5305268106543688,legacy_player_form|opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,38,80,0.9675783609161901,0.5738127719141147,0.541186182597121,legacy_player_form|opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,38,80,0.9957955227691457,0.5934394691247391,0.5067322708787141,legacy_player_form|opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,51,106,0.9770105462934733,0.5795797338838548,0.5326161860568698,legacy_player_form|opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,51,106,0.9661651319306348,0.571753447721591,0.5411790916055168,legacy_player_form|opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,51,106,0.9928176162265767,0.5910257744708864,0.5123922667347187,legacy_player_form|opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + recency,2022-23,2743,1335,5,48,100,0.9797871097184924,0.5825745475214535,0.5214573467562926,legacy_player_form|opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + recency,2023-24,4078,1233,5,48,100,0.9678103206144808,0.5734351584343036,0.5335676907370231,legacy_player_form|opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + recency,2024-25,5311,1327,5,48,100,0.9999199114142139,0.5955000383554269,0.5115451058178222,legacy_player_form|opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,34,72,0.9767019881415131,0.5789734233226937,0.5522179688129091,legacy_player_form|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,34,72,0.9705010392169282,0.5748859594455142,0.5438744724805935,legacy_player_form|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,34,72,0.994683914902779,0.5926224794786353,0.509261358269873,legacy_player_form|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity + recency,2022-23,2743,1335,5,31,66,0.9790665738248576,0.5819147101055443,0.53833116284049,legacy_player_form|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity + recency,2023-24,4078,1233,5,31,66,0.97920306823574,0.5811308766912815,0.5374837001634721,legacy_player_form|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity + recency,2024-25,5311,1327,5,31,66,1.0093695516745846,0.6022672468763463,0.5051491009988183,legacy_player_form|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + position_and_distribution + recency,2022-23,2743,1335,5,44,92,0.9753831371674702,0.5781618023723324,0.5417676828608693,legacy_player_form|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + position_and_distribution + recency,2023-24,4078,1233,5,44,92,0.9706381936472743,0.5749729446837419,0.5426788061609683,legacy_player_form|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + position_and_distribution + recency,2024-25,5311,1327,5,44,92,1.0005083558590853,0.5957762063151426,0.5131386925241428,legacy_player_form|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,39,82,0.9306749146081488,0.5476853107471614,0.5742780138369736,team_strength|opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,39,82,0.9271705886569904,0.5461778641195784,0.5655492357847104,team_strength|opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,39,82,0.975359303173368,0.578725929353007,0.5330883526908367,team_strength|opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,52,108,0.9299494424963006,0.5470823134678817,0.5732043580899365,team_strength|opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,52,108,0.9279775947214578,0.5465524963983859,0.5676725730140753,team_strength|opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,52,108,0.9723720219728946,0.5772391552417373,0.536385697985946,team_strength|opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + recency,2022-23,2743,1335,5,49,102,0.931474748641906,0.5480895571874786,0.5752760925748126,team_strength|opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + recency,2023-24,4078,1233,5,49,102,0.9238927725997638,0.5443590772168249,0.562058240929554,team_strength|opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + recency,2024-25,5311,1327,5,49,102,0.9765737493682909,0.5797746114876374,0.5362023403919067,team_strength|opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,35,74,0.9364210551728538,0.5508847887634579,0.5739978166159144,team_strength|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,35,74,0.9350462258781915,0.5504794026592359,0.576840101303118,team_strength|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,35,74,0.9708776104248809,0.5759145122431477,0.5345947330490355,team_strength|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity + recency,2022-23,2743,1335,5,32,68,0.9300328921488923,0.5478374996771042,0.560340374800723,team_strength|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity + recency,2023-24,4078,1233,5,32,68,0.9298210105482985,0.5473862112829598,0.5688950552445698,team_strength|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity + recency,2024-25,5311,1327,5,32,68,0.9806485678847746,0.5821897786492394,0.5323960315427577,team_strength|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + position_and_distribution + recency,2022-23,2743,1335,5,45,94,0.9289912414702727,0.5469602279365504,0.5685125853554368,team_strength|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + position_and_distribution + recency,2023-24,4078,1233,5,45,94,0.9289916964826551,0.5468956578529246,0.5734441002886892,team_strength|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + position_and_distribution + recency,2024-25,5311,1327,5,45,94,0.9743416105021161,0.5780955184332922,0.5395162804336086,team_strength|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,51,106,0.9933493747747171,0.5917204910536092,0.5190907760172825,opponent_adjusted_form|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,51,106,0.9798193524182406,0.5812166351210583,0.5351495057534255,opponent_adjusted_form|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,51,106,1.0069067799742584,0.6009878332085608,0.5143460785448337,opponent_adjusted_form|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity + recency,2022-23,2743,1335,5,48,100,0.9876223405900593,0.5886816960877275,0.5404765467201971,opponent_adjusted_form|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity + recency,2023-24,4078,1233,5,48,100,0.9736361705150219,0.5779819486015183,0.5286078524554947,opponent_adjusted_form|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity + recency,2024-25,5311,1327,5,48,100,1.0100403549387762,0.6026080436584337,0.5047782142807636,opponent_adjusted_form|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + position_and_distribution + recency,2022-23,2743,1335,5,61,126,0.98035771674132,0.582395239948015,0.5341670062294593,opponent_adjusted_form|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + position_and_distribution + recency,2023-24,4078,1233,5,61,126,0.9691434827855978,0.5739733836422137,0.5338400336094639,opponent_adjusted_form|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + position_and_distribution + recency,2024-25,5311,1327,5,61,126,1.0025624421642974,0.5975904818811392,0.5191114883527651,opponent_adjusted_form|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + position_and_distribution + recency,2022-23,2743,1335,5,44,92,0.9813592593097102,0.5828739963260411,0.5413474841806709,lineup_continuity|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + position_and_distribution + recency,2023-24,4078,1233,5,44,92,0.9762136862369524,0.5788341993792517,0.5383250115575555,lineup_continuity|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + position_and_distribution + recency,2024-25,5311,1327,5,44,92,1.0059386361217293,0.5997781612063289,0.5169805846551873,lineup_continuity|position_and_distribution|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,46,96,0.9361527513369701,0.5503542837195892,0.5629801693460834,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,46,96,0.9246021372037683,0.5447791976933816,0.5634737720616674,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,46,96,0.9763136050510081,0.5799136008741638,0.5347841575475003,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,59,122,0.9322166633072712,0.548216754409014,0.575806697271223,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,59,122,0.928096897746445,0.5469459864018139,0.5659764518950908,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,59,122,0.9713384695865563,0.576973258860202,0.5307912507503035,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + recency,2022-23,2743,1335,5,56,116,0.9340378868674264,0.5493028048095928,0.5670675392262752,legacy_player_form|team_strength|opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + recency,2023-24,4078,1233,5,56,116,0.9233614442226763,0.5440493948934984,0.573969572935416,legacy_player_form|team_strength|opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + recency,2024-25,5311,1327,5,56,116,0.9757829445762075,0.5794878512898366,0.5379585217970192,legacy_player_form|team_strength|opponent_adjusted_form|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,42,88,0.9324813896708747,0.548168809567581,0.575131161616756,legacy_player_form|team_strength|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,42,88,0.9296505658815548,0.5468275189066707,0.573283280639107,legacy_player_form|team_strength|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,42,88,0.9705101487665312,0.5761953121957084,0.5287305556789426,legacy_player_form|team_strength|lineup_continuity|position_and_distribution
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + recency,2022-23,2743,1335,5,39,82,0.933018637024885,0.5488239532907369,0.5659895039599466,legacy_player_form|team_strength|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + recency,2023-24,4078,1233,5,39,82,0.9268410957084263,0.5454320544241668,0.5672971652151619,legacy_player_form|team_strength|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + recency,2024-25,5311,1327,5,39,82,0.9774655732340947,0.580562458334766,0.5364181917147326,legacy_player_form|team_strength|lineup_continuity|recency
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + position_and_distribution + recency,2022-23,2743,1335,5,52,108,0.931920081213026,0.5482416369917228,0.5669919687561128,legacy_player_form|team_strength|position_and_distribution|recency
